% 1. Title: Iris Plants Database
% 
% 2. Sources:
%      (a) Creator: Elisa Venditti
%      (b) Donor: Elisa Venditti
%      (c) Date: May, 2022
% 
@RELATION buggy

@ATTRIBUTE size  NUMERIC
@ATTRIBUTE locTouched   NUMERIC
@ATTRIBUTE revisionNumber  NUMERIC
@ATTRIBUTE authorNumber   NUMERIC
@ATTRIBUTE locAdded   NUMERIC
@ATTRIBUTE maxLocAdded   NUMERIC
@ATTRIBUTE avgLocAdded   NUMERIC
@ATTRIBUTE chgSetSize   NUMERIC
@ATTRIBUTE maxChgSetSize   NUMERIC
@ATTRIBUTE avgChgSetSize   NUMERIC
@ATTRIBUTE class        {Yes, No}
@DATA
85.0,2210.0,26.0,0.0,2210.0,85.0,85.0,34528.0,1328.0,1328.0,No
49.0,1274.0,26.0,0.0,1274.0,49.0,49.0,34528.0,1328.0,1328.0,No
111.0,2886.0,26.0,0.0,2886.0,111.0,111.0,34528.0,1328.0,1328.0,No
46.0,1196.0,26.0,0.0,1196.0,46.0,46.0,34528.0,1328.0,1328.0,No
91.0,2366.0,26.0,0.0,2366.0,91.0,91.0,34528.0,1328.0,1328.0,No
151.0,3926.0,26.0,0.0,3926.0,151.0,151.0,34528.0,1328.0,1328.0,No
73.0,1898.0,26.0,0.0,1898.0,73.0,73.0,34528.0,1328.0,1328.0,No
44.0,1144.0,26.0,0.0,1144.0,44.0,44.0,34528.0,1328.0,1328.0,No
47.0,1222.0,26.0,0.0,1222.0,47.0,47.0,34528.0,1328.0,1328.0,No
66.0,1716.0,26.0,0.0,1716.0,66.0,66.0,34528.0,1328.0,1328.0,No
105.0,2730.0,26.0,0.0,2730.0,105.0,105.0,34528.0,1328.0,1328.0,No
153.0,3978.0,26.0,0.0,3978.0,153.0,153.0,34528.0,1328.0,1328.0,No
49.0,1274.0,26.0,0.0,1274.0,49.0,49.0,34528.0,1328.0,1328.0,No
53.0,1378.0,26.0,0.0,1378.0,53.0,53.0,34528.0,1328.0,1328.0,No
98.0,2548.0,26.0,0.0,2548.0,98.0,98.0,34528.0,1328.0,1328.0,No
125.0,3250.0,26.0,0.0,3250.0,125.0,125.0,34528.0,1328.0,1328.0,No
40.0,1040.0,26.0,0.0,1040.0,40.0,40.0,34528.0,1328.0,1328.0,No
169.0,4394.0,52.0,0.0,4394.0,141.0,84.0,34814.0,1328.0,669.0,No
235.0,6110.0,26.0,0.0,6110.0,235.0,235.0,34528.0,1328.0,1328.0,No
177.0,4602.0,26.0,0.0,4602.0,177.0,177.0,34528.0,1328.0,1328.0,No
74.0,1924.0,26.0,0.0,1924.0,74.0,74.0,34528.0,1328.0,1328.0,No
115.0,2990.0,26.0,0.0,2990.0,115.0,115.0,34528.0,1328.0,1328.0,No
134.0,3484.0,52.0,0.0,3484.0,124.0,67.0,34736.0,1328.0,668.0,No
49.0,1274.0,26.0,0.0,1274.0,49.0,49.0,34528.0,1328.0,1328.0,No
104.0,2704.0,26.0,0.0,2704.0,104.0,104.0,34528.0,1328.0,1328.0,No
34.0,884.0,26.0,0.0,884.0,34.0,34.0,34528.0,1328.0,1328.0,No
101.0,2626.0,52.0,0.0,2626.0,72.0,50.0,34814.0,1328.0,669.0,No
84.0,2184.0,26.0,0.0,2184.0,84.0,84.0,34528.0,1328.0,1328.0,No
213.0,5538.0,26.0,0.0,5538.0,213.0,213.0,34528.0,1328.0,1328.0,No
34.0,884.0,26.0,0.0,884.0,34.0,34.0,34528.0,1328.0,1328.0,No
46.0,1196.0,26.0,0.0,1196.0,46.0,46.0,34528.0,1328.0,1328.0,No
133.0,3458.0,26.0,0.0,3458.0,133.0,133.0,34528.0,1328.0,1328.0,No
151.0,3926.0,26.0,0.0,3926.0,151.0,151.0,34528.0,1328.0,1328.0,No
399.0,12480.0,78.0,0.0,11804.0,370.0,151.0,35646.0,1328.0,457.0,No
63.0,1638.0,26.0,0.0,1638.0,63.0,63.0,34528.0,1328.0,1328.0,No
96.0,2496.0,26.0,0.0,2496.0,96.0,96.0,34528.0,1328.0,1328.0,No
93.0,2418.0,26.0,0.0,2418.0,93.0,93.0,34528.0,1328.0,1328.0,No
75.0,1950.0,26.0,0.0,1950.0,75.0,75.0,34528.0,1328.0,1328.0,No
29.0,754.0,26.0,0.0,754.0,29.0,29.0,34528.0,1328.0,1328.0,No
175.0,4550.0,26.0,0.0,4550.0,175.0,175.0,34528.0,1328.0,1328.0,No
27.0,702.0,26.0,0.0,702.0,27.0,27.0,34528.0,1328.0,1328.0,No
244.0,6344.0,26.0,0.0,6344.0,244.0,244.0,34528.0,1328.0,1328.0,No
98.0,2704.0,52.0,0.0,2626.0,98.0,50.0,34528.0,1328.0,664.0,No
37.0,962.0,26.0,0.0,962.0,37.0,37.0,34528.0,1328.0,1328.0,No
31.0,806.0,26.0,0.0,806.0,31.0,31.0,34528.0,1328.0,1328.0,No
66.0,1716.0,26.0,0.0,1716.0,66.0,66.0,34528.0,1328.0,1328.0,No
107.0,2782.0,52.0,0.0,2782.0,97.0,53.0,34684.0,1328.0,667.0,No
35.0,910.0,26.0,0.0,910.0,35.0,35.0,34528.0,1328.0,1328.0,No
37.0,962.0,26.0,0.0,962.0,37.0,37.0,34528.0,1328.0,1328.0,No
69.0,1794.0,26.0,0.0,1794.0,69.0,69.0,34528.0,1328.0,1328.0,No
172.0,5148.0,78.0,0.0,4992.0,158.0,64.0,37596.0,1328.0,482.0,No
19.0,494.0,26.0,0.0,494.0,19.0,19.0,34528.0,1328.0,1328.0,No
353.0,9178.0,26.0,0.0,9178.0,353.0,353.0,34528.0,1328.0,1328.0,No
49.0,1274.0,26.0,0.0,1274.0,49.0,49.0,34528.0,1328.0,1328.0,No
26.0,676.0,26.0,0.0,676.0,26.0,26.0,34528.0,1328.0,1328.0,No
26.0,676.0,26.0,0.0,676.0,26.0,26.0,34528.0,1328.0,1328.0,No
42.0,1092.0,26.0,0.0,1092.0,42.0,42.0,34528.0,1328.0,1328.0,No
28.0,728.0,26.0,0.0,728.0,28.0,28.0,34528.0,1328.0,1328.0,No
28.0,728.0,26.0,0.0,728.0,28.0,28.0,34528.0,1328.0,1328.0,No
43.0,1118.0,26.0,0.0,1118.0,43.0,43.0,34528.0,1328.0,1328.0,No
99.0,2574.0,26.0,0.0,2574.0,99.0,99.0,34528.0,1328.0,1328.0,No
65.0,1690.0,26.0,0.0,1690.0,65.0,65.0,34528.0,1328.0,1328.0,No
35.0,910.0,26.0,0.0,910.0,35.0,35.0,34528.0,1328.0,1328.0,No
62.0,1612.0,26.0,0.0,1612.0,62.0,62.0,34528.0,1328.0,1328.0,No
40.0,1040.0,26.0,0.0,1040.0,40.0,40.0,34528.0,1328.0,1328.0,No
27.0,702.0,26.0,0.0,702.0,27.0,27.0,34528.0,1328.0,1328.0,No
29.0,754.0,26.0,0.0,754.0,29.0,29.0,34528.0,1328.0,1328.0,No
94.0,2548.0,52.0,0.0,2496.0,96.0,48.0,34606.0,1328.0,665.0,No
50.0,1300.0,26.0,0.0,1300.0,50.0,50.0,34528.0,1328.0,1328.0,No
165.0,4966.0,78.0,0.0,4628.0,150.0,59.0,35204.0,1328.0,451.0,No
43.0,1118.0,26.0,0.0,1118.0,43.0,43.0,34528.0,1328.0,1328.0,No
180.0,9776.0,104.0,0.0,7436.0,200.0,71.0,37674.0,1328.0,362.0,No
111.0,2886.0,26.0,0.0,2886.0,111.0,111.0,34528.0,1328.0,1328.0,No
66.0,1716.0,26.0,0.0,1716.0,66.0,66.0,34528.0,1328.0,1328.0,No
113.0,2938.0,26.0,0.0,2938.0,113.0,113.0,34528.0,1328.0,1328.0,No
40.0,1040.0,26.0,0.0,1040.0,40.0,40.0,34528.0,1328.0,1328.0,No
72.0,1872.0,26.0,0.0,1872.0,72.0,72.0,34528.0,1328.0,1328.0,No
66.0,1716.0,26.0,0.0,1716.0,66.0,66.0,34528.0,1328.0,1328.0,No
77.0,2002.0,26.0,0.0,2002.0,77.0,77.0,34528.0,1328.0,1328.0,No
59.0,1534.0,26.0,0.0,1534.0,59.0,59.0,34528.0,1328.0,1328.0,No
184.0,4784.0,26.0,0.0,4784.0,184.0,184.0,34528.0,1328.0,1328.0,No
95.0,2470.0,26.0,0.0,2470.0,95.0,95.0,34528.0,1328.0,1328.0,No
102.0,2652.0,26.0,0.0,2652.0,102.0,102.0,34528.0,1328.0,1328.0,No
183.0,4758.0,26.0,0.0,4758.0,183.0,183.0,34528.0,1328.0,1328.0,No
119.0,3094.0,26.0,0.0,3094.0,119.0,119.0,34528.0,1328.0,1328.0,No
50.0,1300.0,26.0,0.0,1300.0,50.0,50.0,34528.0,1328.0,1328.0,No
211.0,5486.0,26.0,0.0,5486.0,211.0,211.0,34528.0,1328.0,1328.0,No
54.0,1404.0,26.0,0.0,1404.0,54.0,54.0,34528.0,1328.0,1328.0,No
221.0,6110.0,78.0,0.0,5928.0,221.0,76.0,35282.0,1328.0,452.0,No
705.0,19682.0,78.0,0.0,19006.0,711.0,243.0,35204.0,1328.0,451.0,No
116.0,3016.0,26.0,0.0,3016.0,116.0,116.0,34528.0,1328.0,1328.0,No
443.0,12454.0,52.0,0.0,11986.0,436.0,230.0,34684.0,1328.0,667.0,No
119.0,3094.0,26.0,0.0,3094.0,119.0,119.0,34528.0,1328.0,1328.0,No
311.0,8866.0,78.0,0.0,8476.0,304.0,108.0,34632.0,1328.0,444.0,No
90.0,2340.0,26.0,0.0,2340.0,90.0,90.0,34528.0,1328.0,1328.0,No
41.0,1066.0,26.0,0.0,1066.0,41.0,41.0,34528.0,1328.0,1328.0,No
32.0,832.0,26.0,0.0,832.0,32.0,32.0,34528.0,1328.0,1328.0,No
33.0,858.0,26.0,0.0,858.0,33.0,33.0,34528.0,1328.0,1328.0,No
272.0,8112.0,78.0,0.0,7592.0,271.0,97.0,35490.0,1328.0,455.0,No
48.0,1560.0,78.0,0.0,1404.0,41.0,18.0,35490.0,1328.0,455.0,No
96.0,2964.0,78.0,0.0,2652.0,102.0,34.0,37596.0,1328.0,482.0,No
259.0,6942.0,52.0,0.0,6838.0,209.0,131.0,34736.0,1328.0,668.0,No
69.0,2366.0,78.0,0.0,2106.0,67.0,27.0,37674.0,1328.0,483.0,No
82.0,2132.0,26.0,0.0,2132.0,82.0,82.0,34528.0,1328.0,1328.0,No
268.0,8632.0,104.0,0.0,7774.0,221.0,74.0,37908.0,1328.0,364.0,No
176.0,4576.0,26.0,0.0,4576.0,176.0,176.0,34528.0,1328.0,1328.0,No
37.0,962.0,26.0,0.0,962.0,37.0,37.0,34528.0,1328.0,1328.0,No
237.0,7332.0,78.0,0.0,6916.0,224.0,88.0,37752.0,1328.0,484.0,No
334.0,8684.0,26.0,0.0,8684.0,334.0,334.0,34528.0,1328.0,1328.0,No
263.0,8502.0,78.0,0.0,7670.0,263.0,98.0,37596.0,1328.0,482.0,No
249.0,7982.0,104.0,0.0,7358.0,234.0,70.0,38038.0,1328.0,365.0,No
305.0,8762.0,78.0,0.0,8346.0,309.0,107.0,34944.0,1328.0,448.0,No
235.0,6578.0,52.0,0.0,6344.0,219.0,122.0,34580.0,1328.0,665.0,No
527.0,17238.0,156.0,0.0,15314.0,553.0,98.0,37804.0,1328.0,242.0,No
195.0,5070.0,26.0,0.0,5070.0,195.0,195.0,34528.0,1328.0,1328.0,No
70.0,3536.0,78.0,0.0,2756.0,64.0,35.0,37596.0,1328.0,482.0,No
555.0,18304.0,130.0,0.0,16562.0,537.0,127.0,37856.0,1328.0,291.0,No
110.0,2860.0,26.0,0.0,2860.0,110.0,110.0,34528.0,1328.0,1328.0,No
194.0,5044.0,26.0,0.0,5044.0,194.0,194.0,34528.0,1328.0,1328.0,No
187.0,4862.0,26.0,0.0,4862.0,187.0,187.0,34528.0,1328.0,1328.0,No
140.0,3640.0,26.0,0.0,3640.0,140.0,140.0,34528.0,1328.0,1328.0,No
100.0,2600.0,26.0,0.0,2600.0,100.0,100.0,34528.0,1328.0,1328.0,No
274.0,8372.0,78.0,0.0,7904.0,262.0,101.0,37752.0,1328.0,484.0,No
174.0,4524.0,26.0,0.0,4524.0,174.0,174.0,34528.0,1328.0,1328.0,No
295.0,10400.0,78.0,0.0,9204.0,282.0,118.0,37752.0,1328.0,484.0,No
107.0,2782.0,26.0,0.0,2782.0,107.0,107.0,34528.0,1328.0,1328.0,No
357.0,9282.0,26.0,0.0,9282.0,357.0,357.0,34528.0,1328.0,1328.0,No
609.0,16874.0,52.0,0.0,16354.0,600.0,314.0,34528.0,1328.0,664.0,No
185.0,4810.0,26.0,0.0,4810.0,185.0,185.0,34528.0,1328.0,1328.0,No
206.0,5980.0,78.0,0.0,5772.0,198.0,74.0,37596.0,1328.0,482.0,No
45.0,1170.0,26.0,0.0,1170.0,45.0,45.0,34528.0,1328.0,1328.0,No
70.0,1820.0,26.0,0.0,1820.0,70.0,70.0,34528.0,1328.0,1328.0,No
348.0,9048.0,26.0,0.0,9048.0,348.0,348.0,34528.0,1328.0,1328.0,No
574.0,15444.0,78.0,0.0,15184.0,576.0,194.0,35178.0,1328.0,451.0,No
495.0,12870.0,52.0,0.0,12870.0,493.0,247.0,34814.0,1328.0,669.0,No
165.0,4342.0,52.0,0.0,4316.0,165.0,83.0,34580.0,1328.0,665.0,No
506.0,13156.0,26.0,0.0,13156.0,506.0,506.0,34528.0,1328.0,1328.0,No
121.0,3146.0,26.0,0.0,3146.0,121.0,121.0,34528.0,1328.0,1328.0,No
96.0,2496.0,26.0,0.0,2496.0,96.0,96.0,34528.0,1328.0,1328.0,No
59.0,1534.0,26.0,0.0,1534.0,59.0,59.0,34528.0,1328.0,1328.0,No
856.0,22256.0,26.0,0.0,22256.0,856.0,856.0,34528.0,1328.0,1328.0,No
301.0,9178.0,104.0,0.0,8554.0,239.0,82.0,37830.0,1328.0,363.0,No
114.0,2964.0,26.0,0.0,2964.0,114.0,114.0,34528.0,1328.0,1328.0,No
112.0,2912.0,26.0,0.0,2912.0,112.0,112.0,34528.0,1328.0,1328.0,No
235.0,6110.0,26.0,0.0,6110.0,235.0,235.0,34528.0,1328.0,1328.0,No
208.0,7618.0,104.0,0.0,6890.0,179.0,66.0,37960.0,1328.0,365.0,No
483.0,12558.0,26.0,0.0,12558.0,483.0,483.0,34528.0,1328.0,1328.0,No
216.0,6032.0,52.0,0.0,5824.0,216.0,112.0,34736.0,1328.0,668.0,No
138.0,3588.0,26.0,0.0,3588.0,138.0,138.0,34528.0,1328.0,1328.0,No
154.0,4212.0,78.0,0.0,4108.0,154.0,52.0,37752.0,1328.0,484.0,No
62.0,1612.0,26.0,0.0,1612.0,62.0,62.0,34528.0,1328.0,1328.0,No
114.0,2964.0,26.0,0.0,2964.0,114.0,114.0,34528.0,1328.0,1328.0,No
45.0,1222.0,52.0,0.0,1196.0,45.0,23.0,35178.0,1328.0,676.0,No
34.0,1144.0,52.0,0.0,1014.0,39.0,19.0,35178.0,1328.0,676.0,No
48.0,1404.0,52.0,0.0,1326.0,44.0,25.0,35178.0,1328.0,676.0,No
72.0,2132.0,52.0,0.0,2002.0,66.0,38.0,35178.0,1328.0,676.0,No
201.0,6162.0,104.0,0.0,5694.0,180.0,54.0,35594.0,1328.0,342.0,No
50.0,1404.0,52.0,0.0,1352.0,48.0,26.0,35178.0,1328.0,676.0,No
31.0,806.0,26.0,0.0,806.0,31.0,31.0,34528.0,1328.0,1328.0,No
31.0,806.0,26.0,0.0,806.0,31.0,31.0,34528.0,1328.0,1328.0,No
80.0,2392.0,52.0,0.0,2236.0,73.0,43.0,35178.0,1328.0,676.0,No
72.0,3172.0,104.0,0.0,2522.0,64.0,24.0,36062.0,1328.0,346.0,No
191.0,5902.0,52.0,0.0,5434.0,181.0,104.0,35178.0,1328.0,676.0,No
111.0,3718.0,104.0,0.0,3302.0,102.0,31.0,36062.0,1328.0,346.0,No
72.0,2184.0,52.0,0.0,2028.0,68.0,39.0,35178.0,1328.0,676.0,No
104.0,3016.0,52.0,0.0,2860.0,92.0,55.0,35178.0,1328.0,676.0,No
306.0,9828.0,52.0,0.0,8892.0,300.0,171.0,35178.0,1328.0,676.0,No
193.0,6942.0,104.0,0.0,5980.0,178.0,57.0,38454.0,1328.0,369.0,No
60.0,2054.0,104.0,0.0,1820.0,54.0,17.0,36062.0,1328.0,346.0,No
167.0,5434.0,52.0,0.0,4888.0,157.0,94.0,35178.0,1328.0,676.0,No
39.0,1326.0,52.0,0.0,1170.0,37.0,22.0,35178.0,1328.0,676.0,No
174.0,5564.0,78.0,0.0,5044.0,175.0,64.0,35282.0,1328.0,452.0,No
83.0,2158.0,26.0,0.0,2158.0,83.0,83.0,34528.0,1328.0,1328.0,No
112.0,3094.0,104.0,0.0,3016.0,96.0,29.0,38272.0,1328.0,368.0,No
48.0,1248.0,26.0,0.0,1248.0,48.0,48.0,34528.0,1328.0,1328.0,No
50.0,1300.0,26.0,0.0,1300.0,50.0,50.0,34528.0,1328.0,1328.0,No
56.0,1456.0,26.0,0.0,1456.0,56.0,56.0,34528.0,1328.0,1328.0,No
48.0,1248.0,26.0,0.0,1248.0,48.0,48.0,34528.0,1328.0,1328.0,No
93.0,2418.0,26.0,0.0,2418.0,93.0,93.0,34528.0,1328.0,1328.0,No
42.0,1092.0,26.0,0.0,1092.0,42.0,42.0,34528.0,1328.0,1328.0,No
43.0,1118.0,26.0,0.0,1118.0,43.0,43.0,34528.0,1328.0,1328.0,No
254.0,6604.0,26.0,0.0,6604.0,254.0,254.0,34528.0,1328.0,1328.0,No
94.0,2548.0,78.0,0.0,2496.0,94.0,32.0,37674.0,1328.0,483.0,No
67.0,1742.0,26.0,0.0,1742.0,67.0,67.0,34528.0,1328.0,1328.0,No
79.0,2054.0,26.0,0.0,2054.0,79.0,79.0,34528.0,1328.0,1328.0,No
51.0,1326.0,26.0,0.0,1326.0,51.0,51.0,34528.0,1328.0,1328.0,No
67.0,1742.0,26.0,0.0,1742.0,67.0,67.0,34528.0,1328.0,1328.0,No
64.0,1664.0,26.0,0.0,1664.0,64.0,64.0,34528.0,1328.0,1328.0,No
87.0,2262.0,26.0,0.0,2262.0,87.0,87.0,34528.0,1328.0,1328.0,No
46.0,1196.0,26.0,0.0,1196.0,46.0,46.0,34528.0,1328.0,1328.0,No
139.0,7280.0,78.0,0.0,7254.0,140.0,93.0,3224.0,118.0,41.0,No
88.0,10660.0,104.0,0.0,5148.0,190.0,49.0,37726.0,1328.0,362.0,No
215.0,14560.0,104.0,0.0,8684.0,322.0,83.0,37726.0,1328.0,362.0,No
214.0,5564.0,26.0,0.0,5564.0,214.0,214.0,34528.0,1328.0,1328.0,No
39.0,1014.0,26.0,0.0,1014.0,39.0,39.0,34528.0,1328.0,1328.0,No
168.0,4446.0,78.0,0.0,4446.0,165.0,57.0,37674.0,1328.0,483.0,No
202.0,5252.0,26.0,0.0,5252.0,202.0,202.0,34528.0,1328.0,1328.0,No
215.0,5590.0,26.0,0.0,5590.0,215.0,215.0,34528.0,1328.0,1328.0,No
149.0,3874.0,26.0,0.0,3874.0,149.0,149.0,34528.0,1328.0,1328.0,No
107.0,2782.0,26.0,0.0,2782.0,107.0,107.0,34528.0,1328.0,1328.0,No
67.0,1742.0,26.0,0.0,1742.0,67.0,67.0,34528.0,1328.0,1328.0,No
158.0,4108.0,26.0,0.0,4108.0,158.0,158.0,34528.0,1328.0,1328.0,No
112.0,2912.0,26.0,0.0,2912.0,112.0,112.0,34528.0,1328.0,1328.0,No
66.0,1716.0,26.0,0.0,1716.0,66.0,66.0,34528.0,1328.0,1328.0,No
155.0,5746.0,78.0,0.0,4888.0,170.0,62.0,34996.0,1328.0,448.0,No
192.0,7852.0,182.0,0.0,6630.0,176.0,36.0,38324.0,1328.0,210.0,No
123.0,3198.0,26.0,0.0,3198.0,123.0,123.0,34528.0,1328.0,1328.0,No
224.0,6864.0,130.0,0.0,6344.0,224.0,48.0,38350.0,1328.0,295.0,Yes
82.0,2132.0,26.0,0.0,2132.0,82.0,82.0,34528.0,1328.0,1328.0,No
72.0,1872.0,26.0,0.0,1872.0,72.0,72.0,34528.0,1328.0,1328.0,No
275.0,9308.0,234.0,0.0,8268.0,270.0,35.0,39104.0,1328.0,167.0,No
96.0,2730.0,78.0,0.0,2574.0,99.0,33.0,37596.0,1328.0,482.0,No
168.0,4368.0,26.0,0.0,4368.0,168.0,168.0,34528.0,1328.0,1328.0,No
28.0,728.0,26.0,0.0,728.0,28.0,28.0,34528.0,1328.0,1328.0,No
164.0,4264.0,26.0,0.0,4264.0,164.0,164.0,34528.0,1328.0,1328.0,No
135.0,3510.0,26.0,0.0,3510.0,135.0,135.0,34528.0,1328.0,1328.0,No
88.0,2444.0,52.0,0.0,2366.0,88.0,45.0,34736.0,1328.0,668.0,No
72.0,1872.0,26.0,0.0,1872.0,72.0,72.0,34528.0,1328.0,1328.0,No
93.0,2418.0,26.0,0.0,2418.0,93.0,93.0,34528.0,1328.0,1328.0,No
242.0,6344.0,52.0,0.0,6318.0,231.0,121.0,34736.0,1328.0,668.0,No
68.0,1768.0,26.0,0.0,1768.0,68.0,68.0,34528.0,1328.0,1328.0,No
58.0,1508.0,26.0,0.0,1508.0,58.0,58.0,34528.0,1328.0,1328.0,No
40.0,1040.0,26.0,0.0,1040.0,40.0,40.0,34528.0,1328.0,1328.0,No
183.0,5382.0,52.0,0.0,5070.0,188.0,97.0,34710.0,1328.0,667.0,No
55.0,1430.0,26.0,0.0,1430.0,55.0,55.0,34528.0,1328.0,1328.0,No
356.0,9360.0,52.0,0.0,9308.0,356.0,179.0,34710.0,1328.0,667.0,No
139.0,4628.0,78.0,0.0,4212.0,132.0,54.0,37648.0,1328.0,482.0,No
76.0,2158.0,78.0,0.0,2158.0,69.0,27.0,37804.0,1328.0,484.0,No
57.0,1638.0,78.0,0.0,1586.0,55.0,20.0,37596.0,1328.0,482.0,No
62.0,2002.0,78.0,0.0,1846.0,59.0,23.0,37804.0,1328.0,484.0,No
31.0,806.0,26.0,0.0,806.0,31.0,31.0,34528.0,1328.0,1328.0,No
208.0,6552.0,78.0,0.0,6136.0,196.0,78.0,37648.0,1328.0,482.0,No
28.0,728.0,26.0,0.0,728.0,28.0,28.0,34528.0,1328.0,1328.0,No
70.0,2236.0,78.0,0.0,2080.0,66.0,26.0,37804.0,1328.0,484.0,No
31.0,806.0,26.0,0.0,806.0,31.0,31.0,34528.0,1328.0,1328.0,No
198.0,5720.0,52.0,0.0,5434.0,207.0,104.0,34736.0,1328.0,668.0,No
144.0,3822.0,130.0,0.0,3822.0,122.0,29.0,38038.0,1328.0,292.0,No
20.0,520.0,26.0,0.0,520.0,20.0,20.0,34528.0,1328.0,1328.0,No
40.0,1040.0,26.0,0.0,1040.0,40.0,40.0,34528.0,1328.0,1328.0,No
75.0,1950.0,26.0,0.0,1950.0,75.0,75.0,34528.0,1328.0,1328.0,No
139.0,3822.0,78.0,0.0,3718.0,139.0,47.0,37804.0,1328.0,484.0,No
145.0,3770.0,26.0,0.0,3770.0,145.0,145.0,34528.0,1328.0,1328.0,No
74.0,1924.0,26.0,0.0,1924.0,74.0,74.0,34528.0,1328.0,1328.0,No
65.0,1690.0,26.0,0.0,1690.0,65.0,65.0,34528.0,1328.0,1328.0,No
136.0,4550.0,78.0,0.0,4134.0,129.0,53.0,37648.0,1328.0,482.0,No
72.0,2262.0,78.0,0.0,2106.0,69.0,27.0,37804.0,1328.0,484.0,No
57.0,1638.0,78.0,0.0,1586.0,55.0,20.0,37622.0,1328.0,482.0,No
63.0,2054.0,78.0,0.0,1898.0,59.0,24.0,37804.0,1328.0,484.0,No
29.0,754.0,26.0,0.0,754.0,29.0,29.0,34528.0,1328.0,1328.0,No
28.0,728.0,26.0,0.0,728.0,28.0,28.0,34528.0,1328.0,1328.0,No
69.0,2184.0,78.0,0.0,2028.0,66.0,26.0,37804.0,1328.0,484.0,No
31.0,806.0,26.0,0.0,806.0,31.0,31.0,34528.0,1328.0,1328.0,No
420.0,13312.0,78.0,0.0,12168.0,416.0,156.0,37648.0,1328.0,482.0,No
51.0,1326.0,26.0,0.0,1326.0,51.0,51.0,34528.0,1328.0,1328.0,No
157.0,4082.0,26.0,0.0,4082.0,157.0,157.0,34528.0,1328.0,1328.0,No
52.0,1352.0,26.0,0.0,1352.0,52.0,52.0,34528.0,1328.0,1328.0,No
69.0,1794.0,26.0,0.0,1794.0,69.0,69.0,34528.0,1328.0,1328.0,No
40.0,1040.0,26.0,0.0,1040.0,40.0,40.0,34528.0,1328.0,1328.0,No
152.0,4056.0,78.0,0.0,4004.0,152.0,51.0,37804.0,1328.0,484.0,No
74.0,2548.0,52.0,0.0,2236.0,86.0,43.0,34736.0,1328.0,668.0,No
64.0,1664.0,26.0,0.0,1664.0,64.0,64.0,34528.0,1328.0,1328.0,No
