% 1. Title: Iris Plants Database
% 
% 2. Sources:
%      (a) Creator: Elisa Venditti
%      (b) Donor: Elisa Venditti
%      (c) Date: May, 2022
% 
@RELATION buggy

@ATTRIBUTE size  NUMERIC
@ATTRIBUTE locTouched   NUMERIC
@ATTRIBUTE revisionNumber  NUMERIC
@ATTRIBUTE authorNumber   NUMERIC
@ATTRIBUTE locAdded   NUMERIC
@ATTRIBUTE maxLocAdded   NUMERIC
@ATTRIBUTE avgLocAdded   NUMERIC
@ATTRIBUTE chgSetSize   NUMERIC
@ATTRIBUTE maxChgSetSize   NUMERIC
@ATTRIBUTE avgChgSetSize   NUMERIC
@ATTRIBUTE class        {Yes, No}
@DATA
47.0,423.0,9.0,0.0,423.0,47.0,47.0,11952.0,1328.0,1328.0,No
66.0,594.0,9.0,0.0,594.0,66.0,66.0,11952.0,1328.0,1328.0,No
105.0,945.0,9.0,0.0,945.0,105.0,105.0,11952.0,1328.0,1328.0,No
153.0,1377.0,9.0,0.0,1377.0,153.0,153.0,11952.0,1328.0,1328.0,No
49.0,441.0,9.0,0.0,441.0,49.0,49.0,11952.0,1328.0,1328.0,No
53.0,477.0,9.0,0.0,477.0,53.0,53.0,11952.0,1328.0,1328.0,No
98.0,882.0,9.0,0.0,882.0,98.0,98.0,11952.0,1328.0,1328.0,No
125.0,1125.0,9.0,0.0,1125.0,125.0,125.0,11952.0,1328.0,1328.0,No
40.0,360.0,9.0,0.0,360.0,40.0,40.0,11952.0,1328.0,1328.0,No
169.0,1521.0,18.0,0.0,1521.0,141.0,84.0,12051.0,1328.0,669.0,No
235.0,2115.0,9.0,0.0,2115.0,235.0,235.0,11952.0,1328.0,1328.0,No
177.0,1593.0,9.0,0.0,1593.0,177.0,177.0,11952.0,1328.0,1328.0,No
74.0,666.0,9.0,0.0,666.0,74.0,74.0,11952.0,1328.0,1328.0,No
115.0,1035.0,9.0,0.0,1035.0,115.0,115.0,11952.0,1328.0,1328.0,No
134.0,1206.0,18.0,0.0,1206.0,124.0,67.0,12024.0,1328.0,668.0,No
49.0,441.0,9.0,0.0,441.0,49.0,49.0,11952.0,1328.0,1328.0,No
104.0,936.0,9.0,0.0,936.0,104.0,104.0,11952.0,1328.0,1328.0,No
34.0,306.0,9.0,0.0,306.0,34.0,34.0,11952.0,1328.0,1328.0,No
101.0,909.0,18.0,0.0,909.0,72.0,50.0,12051.0,1328.0,669.0,No
84.0,756.0,9.0,0.0,756.0,84.0,84.0,11952.0,1328.0,1328.0,No
213.0,1917.0,9.0,0.0,1917.0,213.0,213.0,11952.0,1328.0,1328.0,No
34.0,306.0,9.0,0.0,306.0,34.0,34.0,11952.0,1328.0,1328.0,No
46.0,414.0,9.0,0.0,414.0,46.0,46.0,11952.0,1328.0,1328.0,No
133.0,1197.0,9.0,0.0,1197.0,133.0,133.0,11952.0,1328.0,1328.0,No
151.0,1359.0,9.0,0.0,1359.0,151.0,151.0,11952.0,1328.0,1328.0,No
399.0,4320.0,27.0,0.0,4086.0,370.0,151.0,12339.0,1328.0,457.0,No
63.0,567.0,9.0,0.0,567.0,63.0,63.0,11952.0,1328.0,1328.0,No
96.0,864.0,9.0,0.0,864.0,96.0,96.0,11952.0,1328.0,1328.0,No
93.0,837.0,9.0,0.0,837.0,93.0,93.0,11952.0,1328.0,1328.0,No
75.0,675.0,9.0,0.0,675.0,75.0,75.0,11952.0,1328.0,1328.0,No
29.0,261.0,9.0,0.0,261.0,29.0,29.0,11952.0,1328.0,1328.0,No
175.0,1575.0,9.0,0.0,1575.0,175.0,175.0,11952.0,1328.0,1328.0,No
27.0,243.0,9.0,0.0,243.0,27.0,27.0,11952.0,1328.0,1328.0,No
244.0,2196.0,9.0,0.0,2196.0,244.0,244.0,11952.0,1328.0,1328.0,No
98.0,936.0,18.0,0.0,909.0,98.0,50.0,11952.0,1328.0,664.0,No
37.0,333.0,9.0,0.0,333.0,37.0,37.0,11952.0,1328.0,1328.0,No
31.0,279.0,9.0,0.0,279.0,31.0,31.0,11952.0,1328.0,1328.0,No
66.0,594.0,9.0,0.0,594.0,66.0,66.0,11952.0,1328.0,1328.0,No
107.0,963.0,18.0,0.0,963.0,97.0,53.0,12006.0,1328.0,667.0,No
35.0,315.0,9.0,0.0,315.0,35.0,35.0,11952.0,1328.0,1328.0,No
37.0,333.0,9.0,0.0,333.0,37.0,37.0,11952.0,1328.0,1328.0,No
69.0,621.0,9.0,0.0,621.0,69.0,69.0,11952.0,1328.0,1328.0,No
172.0,1782.0,27.0,0.0,1728.0,158.0,64.0,13014.0,1328.0,482.0,No
19.0,171.0,9.0,0.0,171.0,19.0,19.0,11952.0,1328.0,1328.0,No
353.0,3177.0,9.0,0.0,3177.0,353.0,353.0,11952.0,1328.0,1328.0,No
49.0,441.0,9.0,0.0,441.0,49.0,49.0,11952.0,1328.0,1328.0,No
26.0,234.0,9.0,0.0,234.0,26.0,26.0,11952.0,1328.0,1328.0,No
26.0,234.0,9.0,0.0,234.0,26.0,26.0,11952.0,1328.0,1328.0,No
42.0,378.0,9.0,0.0,378.0,42.0,42.0,11952.0,1328.0,1328.0,No
28.0,252.0,9.0,0.0,252.0,28.0,28.0,11952.0,1328.0,1328.0,No
28.0,252.0,9.0,0.0,252.0,28.0,28.0,11952.0,1328.0,1328.0,No
43.0,387.0,9.0,0.0,387.0,43.0,43.0,11952.0,1328.0,1328.0,No
99.0,891.0,9.0,0.0,891.0,99.0,99.0,11952.0,1328.0,1328.0,No
65.0,585.0,9.0,0.0,585.0,65.0,65.0,11952.0,1328.0,1328.0,No
35.0,315.0,9.0,0.0,315.0,35.0,35.0,11952.0,1328.0,1328.0,No
62.0,558.0,9.0,0.0,558.0,62.0,62.0,11952.0,1328.0,1328.0,No
40.0,360.0,9.0,0.0,360.0,40.0,40.0,11952.0,1328.0,1328.0,No
27.0,243.0,9.0,0.0,243.0,27.0,27.0,11952.0,1328.0,1328.0,No
29.0,261.0,9.0,0.0,261.0,29.0,29.0,11952.0,1328.0,1328.0,No
94.0,882.0,18.0,0.0,864.0,96.0,48.0,11979.0,1328.0,665.0,No
50.0,450.0,9.0,0.0,450.0,50.0,50.0,11952.0,1328.0,1328.0,No
165.0,1719.0,27.0,0.0,1602.0,150.0,59.0,12186.0,1328.0,451.0,No
43.0,387.0,9.0,0.0,387.0,43.0,43.0,11952.0,1328.0,1328.0,No
180.0,3384.0,36.0,0.0,2574.0,200.0,71.0,13041.0,1328.0,362.0,No
111.0,999.0,9.0,0.0,999.0,111.0,111.0,11952.0,1328.0,1328.0,No
66.0,594.0,9.0,0.0,594.0,66.0,66.0,11952.0,1328.0,1328.0,No
113.0,1017.0,9.0,0.0,1017.0,113.0,113.0,11952.0,1328.0,1328.0,No
40.0,360.0,9.0,0.0,360.0,40.0,40.0,11952.0,1328.0,1328.0,No
72.0,648.0,9.0,0.0,648.0,72.0,72.0,11952.0,1328.0,1328.0,No
66.0,594.0,9.0,0.0,594.0,66.0,66.0,11952.0,1328.0,1328.0,No
77.0,693.0,9.0,0.0,693.0,77.0,77.0,11952.0,1328.0,1328.0,No
59.0,531.0,9.0,0.0,531.0,59.0,59.0,11952.0,1328.0,1328.0,No
184.0,1656.0,9.0,0.0,1656.0,184.0,184.0,11952.0,1328.0,1328.0,No
95.0,855.0,9.0,0.0,855.0,95.0,95.0,11952.0,1328.0,1328.0,No
102.0,918.0,9.0,0.0,918.0,102.0,102.0,11952.0,1328.0,1328.0,No
183.0,1647.0,9.0,0.0,1647.0,183.0,183.0,11952.0,1328.0,1328.0,No
119.0,1071.0,9.0,0.0,1071.0,119.0,119.0,11952.0,1328.0,1328.0,No
50.0,450.0,9.0,0.0,450.0,50.0,50.0,11952.0,1328.0,1328.0,No
211.0,1899.0,9.0,0.0,1899.0,211.0,211.0,11952.0,1328.0,1328.0,No
54.0,486.0,9.0,0.0,486.0,54.0,54.0,11952.0,1328.0,1328.0,No
221.0,2115.0,27.0,0.0,2052.0,221.0,76.0,12213.0,1328.0,452.0,No
705.0,6813.0,27.0,0.0,6579.0,711.0,243.0,12186.0,1328.0,451.0,No
116.0,1044.0,9.0,0.0,1044.0,116.0,116.0,11952.0,1328.0,1328.0,No
443.0,4311.0,18.0,0.0,4149.0,436.0,230.0,12006.0,1328.0,667.0,No
119.0,1071.0,9.0,0.0,1071.0,119.0,119.0,11952.0,1328.0,1328.0,No
311.0,3069.0,27.0,0.0,2934.0,304.0,108.0,11988.0,1328.0,444.0,No
90.0,810.0,9.0,0.0,810.0,90.0,90.0,11952.0,1328.0,1328.0,No
41.0,369.0,9.0,0.0,369.0,41.0,41.0,11952.0,1328.0,1328.0,No
32.0,288.0,9.0,0.0,288.0,32.0,32.0,11952.0,1328.0,1328.0,No
33.0,297.0,9.0,0.0,297.0,33.0,33.0,11952.0,1328.0,1328.0,No
272.0,2808.0,27.0,0.0,2628.0,271.0,97.0,12285.0,1328.0,455.0,No
48.0,540.0,27.0,0.0,486.0,41.0,18.0,12285.0,1328.0,455.0,No
96.0,1026.0,27.0,0.0,918.0,102.0,34.0,13014.0,1328.0,482.0,No
259.0,2403.0,18.0,0.0,2367.0,209.0,131.0,12024.0,1328.0,668.0,No
69.0,819.0,27.0,0.0,729.0,67.0,27.0,13041.0,1328.0,483.0,No
82.0,738.0,9.0,0.0,738.0,82.0,82.0,11952.0,1328.0,1328.0,No
268.0,2988.0,36.0,0.0,2691.0,221.0,74.0,13122.0,1328.0,364.0,No
176.0,1584.0,9.0,0.0,1584.0,176.0,176.0,11952.0,1328.0,1328.0,No
37.0,333.0,9.0,0.0,333.0,37.0,37.0,11952.0,1328.0,1328.0,No
237.0,2538.0,27.0,0.0,2394.0,224.0,88.0,13068.0,1328.0,484.0,No
334.0,3006.0,9.0,0.0,3006.0,334.0,334.0,11952.0,1328.0,1328.0,No
263.0,2943.0,27.0,0.0,2655.0,263.0,98.0,13014.0,1328.0,482.0,No
249.0,2763.0,36.0,0.0,2547.0,234.0,70.0,13167.0,1328.0,365.0,No
305.0,3033.0,27.0,0.0,2889.0,309.0,107.0,12096.0,1328.0,448.0,No
235.0,2277.0,18.0,0.0,2196.0,219.0,122.0,11970.0,1328.0,665.0,No
527.0,5967.0,54.0,0.0,5301.0,553.0,98.0,13086.0,1328.0,242.0,No
195.0,1755.0,9.0,0.0,1755.0,195.0,195.0,11952.0,1328.0,1328.0,No
70.0,1224.0,27.0,0.0,954.0,64.0,35.0,13014.0,1328.0,482.0,No
555.0,6336.0,45.0,0.0,5733.0,537.0,127.0,13104.0,1328.0,291.0,No
110.0,990.0,9.0,0.0,990.0,110.0,110.0,11952.0,1328.0,1328.0,No
194.0,1746.0,9.0,0.0,1746.0,194.0,194.0,11952.0,1328.0,1328.0,No
187.0,1683.0,9.0,0.0,1683.0,187.0,187.0,11952.0,1328.0,1328.0,No
140.0,1260.0,9.0,0.0,1260.0,140.0,140.0,11952.0,1328.0,1328.0,No
100.0,900.0,9.0,0.0,900.0,100.0,100.0,11952.0,1328.0,1328.0,No
274.0,2898.0,27.0,0.0,2736.0,262.0,101.0,13068.0,1328.0,484.0,No
174.0,1566.0,9.0,0.0,1566.0,174.0,174.0,11952.0,1328.0,1328.0,No
295.0,3600.0,27.0,0.0,3186.0,282.0,118.0,13068.0,1328.0,484.0,No
107.0,963.0,9.0,0.0,963.0,107.0,107.0,11952.0,1328.0,1328.0,No
357.0,3213.0,9.0,0.0,3213.0,357.0,357.0,11952.0,1328.0,1328.0,No
609.0,5841.0,18.0,0.0,5661.0,600.0,314.0,11952.0,1328.0,664.0,No
185.0,1665.0,9.0,0.0,1665.0,185.0,185.0,11952.0,1328.0,1328.0,No
206.0,2070.0,27.0,0.0,1998.0,198.0,74.0,13014.0,1328.0,482.0,No
45.0,405.0,9.0,0.0,405.0,45.0,45.0,11952.0,1328.0,1328.0,No
70.0,630.0,9.0,0.0,630.0,70.0,70.0,11952.0,1328.0,1328.0,No
348.0,3132.0,9.0,0.0,3132.0,348.0,348.0,11952.0,1328.0,1328.0,No
574.0,5346.0,27.0,0.0,5256.0,576.0,194.0,12177.0,1328.0,451.0,No
495.0,4455.0,18.0,0.0,4455.0,493.0,247.0,12051.0,1328.0,669.0,No
165.0,1503.0,18.0,0.0,1494.0,165.0,83.0,11970.0,1328.0,665.0,No
506.0,4554.0,9.0,0.0,4554.0,506.0,506.0,11952.0,1328.0,1328.0,No
121.0,1089.0,9.0,0.0,1089.0,121.0,121.0,11952.0,1328.0,1328.0,No
96.0,864.0,9.0,0.0,864.0,96.0,96.0,11952.0,1328.0,1328.0,No
59.0,531.0,9.0,0.0,531.0,59.0,59.0,11952.0,1328.0,1328.0,No
856.0,7704.0,9.0,0.0,7704.0,856.0,856.0,11952.0,1328.0,1328.0,No
301.0,3177.0,36.0,0.0,2961.0,239.0,82.0,13095.0,1328.0,363.0,No
114.0,1026.0,9.0,0.0,1026.0,114.0,114.0,11952.0,1328.0,1328.0,No
112.0,1008.0,9.0,0.0,1008.0,112.0,112.0,11952.0,1328.0,1328.0,No
235.0,2115.0,9.0,0.0,2115.0,235.0,235.0,11952.0,1328.0,1328.0,No
208.0,2637.0,36.0,0.0,2385.0,179.0,66.0,13140.0,1328.0,365.0,No
483.0,4347.0,9.0,0.0,4347.0,483.0,483.0,11952.0,1328.0,1328.0,No
216.0,2088.0,18.0,0.0,2016.0,216.0,112.0,12024.0,1328.0,668.0,No
138.0,1242.0,9.0,0.0,1242.0,138.0,138.0,11952.0,1328.0,1328.0,No
154.0,1458.0,27.0,0.0,1422.0,154.0,52.0,13068.0,1328.0,484.0,No
62.0,558.0,9.0,0.0,558.0,62.0,62.0,11952.0,1328.0,1328.0,No
114.0,1026.0,9.0,0.0,1026.0,114.0,114.0,11952.0,1328.0,1328.0,No
45.0,423.0,18.0,0.0,414.0,45.0,23.0,12177.0,1328.0,676.0,No
34.0,396.0,18.0,0.0,351.0,39.0,19.0,12177.0,1328.0,676.0,No
48.0,486.0,18.0,0.0,459.0,44.0,25.0,12177.0,1328.0,676.0,No
72.0,738.0,18.0,0.0,693.0,66.0,38.0,12177.0,1328.0,676.0,No
201.0,2133.0,36.0,0.0,1971.0,180.0,54.0,12321.0,1328.0,342.0,No
50.0,486.0,18.0,0.0,468.0,48.0,26.0,12177.0,1328.0,676.0,No
31.0,279.0,9.0,0.0,279.0,31.0,31.0,11952.0,1328.0,1328.0,No
31.0,279.0,9.0,0.0,279.0,31.0,31.0,11952.0,1328.0,1328.0,No
80.0,828.0,18.0,0.0,774.0,73.0,43.0,12177.0,1328.0,676.0,No
72.0,1098.0,36.0,0.0,873.0,64.0,24.0,12483.0,1328.0,346.0,No
191.0,2043.0,18.0,0.0,1881.0,181.0,104.0,12177.0,1328.0,676.0,No
111.0,1287.0,36.0,0.0,1143.0,102.0,31.0,12483.0,1328.0,346.0,No
72.0,756.0,18.0,0.0,702.0,68.0,39.0,12177.0,1328.0,676.0,No
104.0,1044.0,18.0,0.0,990.0,92.0,55.0,12177.0,1328.0,676.0,No
306.0,3402.0,18.0,0.0,3078.0,300.0,171.0,12177.0,1328.0,676.0,No
193.0,2403.0,36.0,0.0,2070.0,178.0,57.0,13311.0,1328.0,369.0,No
60.0,711.0,36.0,0.0,630.0,54.0,17.0,12483.0,1328.0,346.0,No
167.0,1881.0,18.0,0.0,1692.0,157.0,94.0,12177.0,1328.0,676.0,No
39.0,459.0,18.0,0.0,405.0,37.0,22.0,12177.0,1328.0,676.0,No
174.0,1926.0,27.0,0.0,1746.0,175.0,64.0,12213.0,1328.0,452.0,No
83.0,747.0,9.0,0.0,747.0,83.0,83.0,11952.0,1328.0,1328.0,No
112.0,1071.0,36.0,0.0,1044.0,96.0,29.0,13248.0,1328.0,368.0,No
48.0,432.0,9.0,0.0,432.0,48.0,48.0,11952.0,1328.0,1328.0,No
50.0,450.0,9.0,0.0,450.0,50.0,50.0,11952.0,1328.0,1328.0,No
56.0,504.0,9.0,0.0,504.0,56.0,56.0,11952.0,1328.0,1328.0,No
48.0,432.0,9.0,0.0,432.0,48.0,48.0,11952.0,1328.0,1328.0,No
93.0,837.0,9.0,0.0,837.0,93.0,93.0,11952.0,1328.0,1328.0,No
42.0,378.0,9.0,0.0,378.0,42.0,42.0,11952.0,1328.0,1328.0,No
43.0,387.0,9.0,0.0,387.0,43.0,43.0,11952.0,1328.0,1328.0,No
254.0,2286.0,9.0,0.0,2286.0,254.0,254.0,11952.0,1328.0,1328.0,No
94.0,882.0,27.0,0.0,864.0,94.0,32.0,13041.0,1328.0,483.0,No
67.0,603.0,9.0,0.0,603.0,67.0,67.0,11952.0,1328.0,1328.0,No
79.0,711.0,9.0,0.0,711.0,79.0,79.0,11952.0,1328.0,1328.0,No
51.0,459.0,9.0,0.0,459.0,51.0,51.0,11952.0,1328.0,1328.0,No
67.0,603.0,9.0,0.0,603.0,67.0,67.0,11952.0,1328.0,1328.0,No
64.0,576.0,9.0,0.0,576.0,64.0,64.0,11952.0,1328.0,1328.0,No
87.0,783.0,9.0,0.0,783.0,87.0,87.0,11952.0,1328.0,1328.0,No
46.0,414.0,9.0,0.0,414.0,46.0,46.0,11952.0,1328.0,1328.0,No
139.0,2520.0,27.0,0.0,2511.0,140.0,93.0,1116.0,118.0,41.0,No
88.0,3690.0,36.0,0.0,1782.0,190.0,49.0,13059.0,1328.0,362.0,No
215.0,5040.0,36.0,0.0,3006.0,322.0,83.0,13059.0,1328.0,362.0,No
214.0,1926.0,9.0,0.0,1926.0,214.0,214.0,11952.0,1328.0,1328.0,No
39.0,351.0,9.0,0.0,351.0,39.0,39.0,11952.0,1328.0,1328.0,No
168.0,1539.0,27.0,0.0,1539.0,165.0,57.0,13041.0,1328.0,483.0,No
202.0,1818.0,9.0,0.0,1818.0,202.0,202.0,11952.0,1328.0,1328.0,No
215.0,1935.0,9.0,0.0,1935.0,215.0,215.0,11952.0,1328.0,1328.0,No
149.0,1341.0,9.0,0.0,1341.0,149.0,149.0,11952.0,1328.0,1328.0,No
107.0,963.0,9.0,0.0,963.0,107.0,107.0,11952.0,1328.0,1328.0,No
67.0,603.0,9.0,0.0,603.0,67.0,67.0,11952.0,1328.0,1328.0,No
158.0,1422.0,9.0,0.0,1422.0,158.0,158.0,11952.0,1328.0,1328.0,No
112.0,1008.0,9.0,0.0,1008.0,112.0,112.0,11952.0,1328.0,1328.0,No
66.0,594.0,9.0,0.0,594.0,66.0,66.0,11952.0,1328.0,1328.0,No
155.0,1989.0,27.0,0.0,1692.0,170.0,62.0,12114.0,1328.0,448.0,No
192.0,2718.0,63.0,0.0,2295.0,176.0,36.0,13266.0,1328.0,210.0,No
123.0,1107.0,9.0,0.0,1107.0,123.0,123.0,11952.0,1328.0,1328.0,No
224.0,2376.0,45.0,0.0,2196.0,224.0,48.0,13275.0,1328.0,295.0,Yes
82.0,738.0,9.0,0.0,738.0,82.0,82.0,11952.0,1328.0,1328.0,No
72.0,648.0,9.0,0.0,648.0,72.0,72.0,11952.0,1328.0,1328.0,No
275.0,3222.0,81.0,0.0,2862.0,270.0,35.0,13536.0,1328.0,167.0,No
96.0,945.0,27.0,0.0,891.0,99.0,33.0,13014.0,1328.0,482.0,No
168.0,1512.0,9.0,0.0,1512.0,168.0,168.0,11952.0,1328.0,1328.0,No
28.0,252.0,9.0,0.0,252.0,28.0,28.0,11952.0,1328.0,1328.0,No
164.0,1476.0,9.0,0.0,1476.0,164.0,164.0,11952.0,1328.0,1328.0,No
135.0,1215.0,9.0,0.0,1215.0,135.0,135.0,11952.0,1328.0,1328.0,No
88.0,846.0,18.0,0.0,819.0,88.0,45.0,12024.0,1328.0,668.0,No
72.0,648.0,9.0,0.0,648.0,72.0,72.0,11952.0,1328.0,1328.0,No
93.0,837.0,9.0,0.0,837.0,93.0,93.0,11952.0,1328.0,1328.0,No
242.0,2196.0,18.0,0.0,2187.0,231.0,121.0,12024.0,1328.0,668.0,No
68.0,612.0,9.0,0.0,612.0,68.0,68.0,11952.0,1328.0,1328.0,No
58.0,522.0,9.0,0.0,522.0,58.0,58.0,11952.0,1328.0,1328.0,No
40.0,360.0,9.0,0.0,360.0,40.0,40.0,11952.0,1328.0,1328.0,No
183.0,1863.0,18.0,0.0,1755.0,188.0,97.0,12015.0,1328.0,667.0,No
55.0,495.0,9.0,0.0,495.0,55.0,55.0,11952.0,1328.0,1328.0,No
356.0,3240.0,18.0,0.0,3222.0,356.0,179.0,12015.0,1328.0,667.0,No
139.0,1602.0,27.0,0.0,1458.0,132.0,54.0,13032.0,1328.0,482.0,No
76.0,747.0,27.0,0.0,747.0,69.0,27.0,13086.0,1328.0,484.0,No
57.0,567.0,27.0,0.0,549.0,55.0,20.0,13014.0,1328.0,482.0,No
62.0,693.0,27.0,0.0,639.0,59.0,23.0,13086.0,1328.0,484.0,No
31.0,279.0,9.0,0.0,279.0,31.0,31.0,11952.0,1328.0,1328.0,No
208.0,2268.0,27.0,0.0,2124.0,196.0,78.0,13032.0,1328.0,482.0,No
28.0,252.0,9.0,0.0,252.0,28.0,28.0,11952.0,1328.0,1328.0,No
70.0,774.0,27.0,0.0,720.0,66.0,26.0,13086.0,1328.0,484.0,No
31.0,279.0,9.0,0.0,279.0,31.0,31.0,11952.0,1328.0,1328.0,No
198.0,1980.0,18.0,0.0,1881.0,207.0,104.0,12024.0,1328.0,668.0,No
144.0,1323.0,45.0,0.0,1323.0,122.0,29.0,13167.0,1328.0,292.0,No
20.0,180.0,9.0,0.0,180.0,20.0,20.0,11952.0,1328.0,1328.0,No
40.0,360.0,9.0,0.0,360.0,40.0,40.0,11952.0,1328.0,1328.0,No
75.0,675.0,9.0,0.0,675.0,75.0,75.0,11952.0,1328.0,1328.0,No
139.0,1323.0,27.0,0.0,1287.0,139.0,47.0,13086.0,1328.0,484.0,No
145.0,1305.0,9.0,0.0,1305.0,145.0,145.0,11952.0,1328.0,1328.0,No
74.0,666.0,9.0,0.0,666.0,74.0,74.0,11952.0,1328.0,1328.0,No
65.0,585.0,9.0,0.0,585.0,65.0,65.0,11952.0,1328.0,1328.0,No
136.0,1575.0,27.0,0.0,1431.0,129.0,53.0,13032.0,1328.0,482.0,No
72.0,783.0,27.0,0.0,729.0,69.0,27.0,13086.0,1328.0,484.0,No
57.0,567.0,27.0,0.0,549.0,55.0,20.0,13023.0,1328.0,482.0,No
63.0,711.0,27.0,0.0,657.0,59.0,24.0,13086.0,1328.0,484.0,No
29.0,261.0,9.0,0.0,261.0,29.0,29.0,11952.0,1328.0,1328.0,No
28.0,252.0,9.0,0.0,252.0,28.0,28.0,11952.0,1328.0,1328.0,No
69.0,756.0,27.0,0.0,702.0,66.0,26.0,13086.0,1328.0,484.0,No
31.0,279.0,9.0,0.0,279.0,31.0,31.0,11952.0,1328.0,1328.0,No
420.0,4608.0,27.0,0.0,4212.0,416.0,156.0,13032.0,1328.0,482.0,No
51.0,459.0,9.0,0.0,459.0,51.0,51.0,11952.0,1328.0,1328.0,No
157.0,1413.0,9.0,0.0,1413.0,157.0,157.0,11952.0,1328.0,1328.0,No
52.0,468.0,9.0,0.0,468.0,52.0,52.0,11952.0,1328.0,1328.0,No
69.0,621.0,9.0,0.0,621.0,69.0,69.0,11952.0,1328.0,1328.0,No
40.0,360.0,9.0,0.0,360.0,40.0,40.0,11952.0,1328.0,1328.0,No
152.0,1404.0,27.0,0.0,1386.0,152.0,51.0,13086.0,1328.0,484.0,No
74.0,882.0,18.0,0.0,774.0,86.0,43.0,12024.0,1328.0,668.0,No
64.0,576.0,9.0,0.0,576.0,64.0,64.0,11952.0,1328.0,1328.0,No
573.0,6219.0,45.0,0.0,5688.0,544.0,126.0,13203.0,1328.0,293.0,No
157.0,1764.0,27.0,0.0,1620.0,150.0,60.0,13032.0,1328.0,482.0,No
72.0,783.0,27.0,0.0,729.0,69.0,27.0,13086.0,1328.0,484.0,No
57.0,567.0,27.0,0.0,549.0,55.0,20.0,13023.0,1328.0,482.0,No
63.0,711.0,27.0,0.0,657.0,59.0,24.0,13086.0,1328.0,484.0,No
31.0,279.0,9.0,0.0,279.0,31.0,31.0,11952.0,1328.0,1328.0,No
